generated_on,display_name,load_month,dlvd_price
2021-09-21 18:13:00.000,RBOB,Sep.21,-9.0
2021-09-21 18:28:00.000,RBOB,Oct.21,-9.65
2021-09-21 18:28:00.000,RBOB,Nov.21,-11.05
2021-09-21 18:28:00.000,RBOB,Dec.21,-13.05
2021-09-21 18:28:00.000,RBOB,Jan.22,-15.7
2021-09-21 18:28:00.000,RBOB,Feb.22,-28.45
2021-09-21 18:28:00.000,RBOB,Sep.21,-9.05
2021-09-21 18:43:00.000,RBOB,Oct.21,-9.65
2021-09-21 18:43:00.000,RBOB,Nov.21,-11.05
2021-09-21 18:43:00.000,RBOB,Dec.21,-13.05
2021-09-21 18:43:00.000,RBOB,Jan.22,-15.65
2021-09-21 18:43:00.000,RBOB,Feb.22,-28.45
2021-09-21 18:43:00.000,RBOB,Sep.21,-9.05
2021-09-21 18:58:00.000,RBOB,Oct.21,-9.7
2021-09-21 18:58:00.000,RBOB,Nov.21,-11.05
2021-09-21 18:58:00.000,RBOB,Dec.21,-13.05
2021-09-21 18:58:00.000,RBOB,Jan.22,-15.7
2021-09-21 18:58:00.000,RBOB,Feb.22,-28.5
2021-09-21 18:58:00.000,RBOB,Sep.21,-9.1
2021-09-21 19:13:00.000,RBOB,Oct.21,-9.7
2021-09-21 19:13:00.000,RBOB,Nov.21,-11.05
2021-09-21 19:13:00.000,RBOB,Dec.21,-13.05
2021-09-21 19:13:00.000,RBOB,Jan.22,-15.7
2021-09-21 19:13:00.000,RBOB,Feb.22,-28.45
2021-09-21 19:13:00.000,RBOB,Sep.21,-9.1
2021-09-21 19:28:00.000,RBOB,Oct.21,-9.7
2021-09-21 19:28:00.000,RBOB,Nov.21,-11.05
2021-09-21 19:28:00.000,RBOB,Dec.21,-13.05
2021-09-21 19:28:00.000,RBOB,Jan.22,-15.65
2021-09-21 19:28:00.000,RBOB,Feb.22,-28.45
2021-09-21 19:28:00.000,RBOB,Sep.21,-9.1
2021-09-21 19:43:00.000,RBOB,Oct.21,-9.75
2021-09-21 19:43:00.000,RBOB,Nov.21,-11.1
2021-09-21 19:43:00.000,RBOB,Dec.21,-13.1
2021-09-21 19:43:00.000,RBOB,Jan.22,-15.7
2021-09-21 19:43:00.000,RBOB,Feb.22,-28.55
2021-09-21 19:43:00.000,RBOB,Sep.21,-9.15
2021-09-21 19:58:00.000,RBOB,Oct.21,-9.8
2021-09-21 19:58:00.000,RBOB,Nov.21,-11.1
2021-09-21 19:58:00.000,RBOB,Dec.21,-13.1
2021-09-21 19:58:00.000,RBOB,Jan.22,-15.7
2021-09-21 19:58:00.000,RBOB,Feb.22,-28.55
2021-09-21 19:58:00.000,RBOB,Sep.21,-9.2
2021-09-21 20:13:00.000,RBOB,Oct.21,-9.8
2021-09-21 20:13:00.000,RBOB,Nov.21,-11.1
2021-09-21 20:13:00.000,RBOB,Dec.21,-13.1
2021-09-21 20:13:00.000,RBOB,Jan.22,-15.7
2021-09-21 20:13:00.000,RBOB,Feb.22,-28.5
2021-09-21 20:13:00.000,RBOB,Sep.21,-9.2
2021-09-21 20:28:00.000,RBOB,Oct.21,-9.8
2021-09-21 20:28:00.000,RBOB,Nov.21,-11.1
2021-09-21 20:28:00.000,RBOB,Dec.21,-13.05
2021-09-21 20:28:00.000,RBOB,Jan.22,-15.65
2021-09-21 20:28:00.000,RBOB,Feb.22,-28.4
2021-09-21 20:28:00.000,RBOB,Sep.21,-9.2
2021-09-21 20:43:00.000,RBOB,Oct.21,-9.8
2021-09-21 20:43:00.000,RBOB,Nov.21,-11.15
2021-09-21 20:43:00.000,RBOB,Dec.21,-13.15
2021-09-21 20:43:00.000,RBOB,Jan.22,-15.8
2021-09-21 20:43:00.000,RBOB,Feb.22,-28.5
2021-09-21 20:43:00.000,RBOB,Sep.21,-9.15
2021-09-21 20:58:00.000,RBOB,Oct.21,-9.85
2021-09-21 20:58:00.000,RBOB,Nov.21,-11.1
2021-09-21 20:58:00.000,RBOB,Dec.21,-11.9
2021-09-21 20:58:00.000,RBOB,Jan.22,-14.55
2021-09-21 20:58:00.000,RBOB,Feb.22,-27.3
2021-09-21 20:58:00.000,RBOB,Sep.21,-9.2
2021-09-21 21:13:00.000,RBOB,Oct.21,-9.85
2021-09-21 21:13:00.000,RBOB,Nov.21,-9.9
2021-09-21 21:13:00.000,RBOB,Dec.21,-11.9
2021-09-21 21:13:00.000,RBOB,Jan.22,-14.55
2021-09-21 21:13:00.000,RBOB,Feb.22,-27.2
2021-09-21 21:13:00.000,RBOB,Sep.21,-9.2
2021-09-21 21:28:00.000,RBOB,Oct.21,-9.85
2021-09-21 21:28:00.000,RBOB,Nov.21,-9.9
2021-09-21 21:28:00.000,RBOB,Dec.21,-11.9
2021-09-21 21:28:00.000,RBOB,Jan.22,-14.55
2021-09-21 21:28:00.000,RBOB,Feb.22,-27.25
2021-09-21 21:28:00.000,RBOB,Sep.21,-9.2
2021-09-21 21:43:00.000,RBOB,Oct.21,-9.9
2021-09-21 21:43:00.000,RBOB,Nov.21,-9.9
2021-09-21 21:43:00.000,RBOB,Dec.21,-12.0
2021-09-21 21:43:00.000,RBOB,Jan.22,-14.55
2021-09-21 21:43:00.000,RBOB,Feb.22,-27.35
2021-09-21 21:43:00.000,RBOB,Sep.21,-9.25
2021-09-21 21:58:00.000,RBOB,Oct.21,-9.8
2021-09-21 21:58:00.000,RBOB,Nov.21,-11.25
2021-09-21 21:58:00.000,RBOB,Dec.21,-13.1
2021-09-21 21:58:00.000,RBOB,Jan.22,-15.75
2021-09-21 21:58:00.000,RBOB,Feb.22,-28.45
2021-09-21 21:58:00.000,RBOB,Sep.21,-9.15
2021-09-21 22:13:00.000,RBOB,Oct.21,-9.75
2021-09-21 22:13:00.000,RBOB,Nov.21,-11.15
2021-09-21 22:13:00.000,RBOB,Dec.21,-13.15
2021-09-21 22:13:00.000,RBOB,Jan.22,-15.7
2021-09-21 22:13:00.000,RBOB,Feb.22,-28.4
2021-09-21 22:13:00.000,RBOB,Sep.21,-9.15
2021-09-21 22:28:00.000,RBOB,Oct.21,-9.75
2021-09-21 22:28:00.000,RBOB,Nov.21,-11.1
2021-09-21 22:28:00.000,RBOB,Dec.21,-13.1
2021-09-21 22:28:00.000,RBOB,Jan.22,-15.75
2021-09-21 22:28:00.000,RBOB,Feb.22,-28.5
2021-09-21 22:28:00.000,RBOB,Sep.21,-9.15
2021-09-21 22:43:00.000,RBOB,Oct.21,-9.75
2021-09-21 22:43:00.000,RBOB,Nov.21,-11.05
2021-09-21 22:43:00.000,RBOB,Dec.21,-13.1
2021-09-21 22:43:00.000,RBOB,Jan.22,-15.7
2021-09-21 22:43:00.000,RBOB,Feb.22,-28.45
2021-09-21 22:43:00.000,RBOB,Sep.21,-9.1
2021-09-21 22:58:00.000,RBOB,Oct.21,-9.75
2021-09-21 22:58:00.000,RBOB,Nov.21,-11.05
2021-09-21 22:58:00.000,RBOB,Dec.21,-13.1
2021-09-21 22:58:00.000,RBOB,Jan.22,-15.75
2021-09-21 22:58:00.000,RBOB,Feb.22,-28.4
2021-09-21 22:58:00.000,RBOB,Sep.21,-9.1
2021-09-21 23:13:00.000,RBOB,Oct.21,-9.75
2021-09-21 23:13:00.000,RBOB,Nov.21,-11.05
2021-09-21 23:13:00.000,RBOB,Dec.21,-13.15
2021-09-21 23:13:00.000,RBOB,Jan.22,-15.75
2021-09-21 23:13:00.000,RBOB,Feb.22,-28.4
2021-09-21 23:13:00.000,RBOB,Sep.21,-9.1
2021-09-21 23:28:00.000,RBOB,Oct.21,-9.7
2021-09-21 23:28:00.000,RBOB,Nov.21,-11.05
2021-09-21 23:28:00.000,RBOB,Dec.21,-13.05
2021-09-21 23:28:00.000,RBOB,Jan.22,-15.75
2021-09-21 23:28:00.000,RBOB,Feb.22,-28.4
2021-09-21 23:28:00.000,RBOB,Sep.21,-9.1
2021-09-21 23:43:00.000,RBOB,Oct.21,-9.7
2021-09-21 23:43:00.000,RBOB,Nov.21,-11.0
2021-09-21 23:43:00.000,RBOB,Dec.21,-13.05
2021-09-21 23:43:00.000,RBOB,Jan.22,-15.65
2021-09-21 23:43:00.000,RBOB,Feb.22,-28.35
2021-09-21 23:43:00.000,RBOB,Sep.21,-9.05
2021-09-21 23:58:00.000,RBOB,Oct.21,-9.75
2021-09-21 23:58:00.000,RBOB,Nov.21,-11.1
2021-09-21 23:58:00.000,RBOB,Dec.21,-13.2
2021-09-21 23:58:00.000,RBOB,Jan.22,-15.75
2021-09-21 23:58:00.000,RBOB,Feb.22,-28.5
2021-09-21 23:58:00.000,RBOB,Sep.21,-9.15
2021-09-22 00:13:00.000,RBOB,Oct.21,-9.75
2021-09-22 00:13:00.000,RBOB,Nov.21,-11.05
2021-09-22 00:13:00.000,RBOB,Dec.21,-13.1
2021-09-22 00:13:00.000,RBOB,Jan.22,-15.75
2021-09-22 00:13:00.000,RBOB,Feb.22,-28.45
2021-09-22 00:13:00.000,RBOB,Sep.21,-9.15
2021-09-22 00:28:00.000,RBOB,Oct.21,-9.75
2021-09-22 00:28:00.000,RBOB,Nov.21,-11.15
2021-09-22 00:28:00.000,RBOB,Dec.21,-13.15
2021-09-22 00:28:00.000,RBOB,Jan.22,-15.75
2021-09-22 00:28:00.000,RBOB,Feb.22,-28.45
2021-09-22 00:28:00.000,RBOB,Sep.21,-9.0
2021-09-22 00:43:00.000,RBOB,Oct.21,-9.75
2021-09-22 00:43:00.000,RBOB,Nov.21,-9.75
2021-09-22 00:43:00.000,RBOB,Dec.21,-13.15
2021-09-22 00:43:00.000,RBOB,Jan.22,-15.75
2021-09-22 00:43:00.000,RBOB,Feb.22,-28.45
2021-09-22 00:43:00.000,RBOB,Sep.21,-9.0
2021-09-22 00:58:00.000,RBOB,Oct.21,-9.75
2021-09-22 00:58:00.000,RBOB,Nov.21,-9.75
2021-09-22 00:58:00.000,RBOB,Dec.21,-13.2
2021-09-22 00:58:00.000,RBOB,Jan.22,-15.8
2021-09-22 00:58:00.000,RBOB,Feb.22,-28.5
2021-09-22 00:58:00.000,RBOB,Sep.21,-8.95
2021-09-22 01:13:00.000,RBOB,Oct.21,-9.8
2021-09-22 01:13:00.000,RBOB,Nov.21,-11.15
2021-09-22 01:13:00.000,RBOB,Dec.21,-13.2
2021-09-22 01:13:00.000,RBOB,Jan.22,-15.85
2021-09-22 01:13:00.000,RBOB,Feb.22,-28.55
2021-09-22 01:13:00.000,RBOB,Sep.21,-9.05
2021-09-22 01:28:00.000,RBOB,Oct.21,-9.85
2021-09-22 01:28:00.000,RBOB,Nov.21,-11.15
2021-09-22 01:28:00.000,RBOB,Dec.21,-13.2
2021-09-22 01:28:00.000,RBOB,Jan.22,-15.85
2021-09-22 01:28:00.000,RBOB,Feb.22,-28.6
2021-09-22 01:28:00.000,RBOB,Sep.21,-9.05
2021-09-22 01:43:00.000,RBOB,Oct.21,-9.85
2021-09-22 01:43:00.000,RBOB,Nov.21,-11.15
2021-09-22 01:43:00.000,RBOB,Dec.21,-13.2
2021-09-22 01:43:00.000,RBOB,Jan.22,-15.85
2021-09-22 01:43:00.000,RBOB,Feb.22,-28.55
2021-09-22 01:43:00.000,RBOB,Sep.21,-9.05
2021-09-22 01:58:00.000,RBOB,Oct.21,-9.75
2021-09-22 01:58:00.000,RBOB,Nov.21,-11.1
2021-09-22 01:58:00.000,RBOB,Dec.21,-13.05
2021-09-22 01:58:00.000,RBOB,Jan.22,-15.7
2021-09-22 01:58:00.000,RBOB,Feb.22,-28.45
2021-09-22 01:58:00.000,RBOB,Sep.21,-8.95
2021-09-22 02:13:00.000,RBOB,Oct.21,-9.8
2021-09-22 02:13:00.000,RBOB,Nov.21,-11.1
2021-09-22 02:13:00.000,RBOB,Dec.21,-13.15
2021-09-22 02:13:00.000,RBOB,Jan.22,-15.8
2021-09-22 02:13:00.000,RBOB,Feb.22,-28.5
2021-09-22 02:13:00.000,RBOB,Sep.21,-9.05
2021-09-22 02:28:00.000,RBOB,Oct.21,-9.8
2021-09-22 02:28:00.000,RBOB,Nov.21,-11.15
2021-09-22 02:28:00.000,RBOB,Dec.21,-13.1
2021-09-22 02:28:00.000,RBOB,Jan.22,-15.7
2021-09-22 02:28:00.000,RBOB,Feb.22,-28.5
2021-09-22 02:28:00.000,RBOB,Sep.21,-9.0
2021-09-22 02:43:00.000,RBOB,Oct.21,-9.8
2021-09-22 02:43:00.000,RBOB,Nov.21,-11.15
2021-09-22 02:43:00.000,RBOB,Dec.21,-13.2
2021-09-22 02:43:00.000,RBOB,Jan.22,-15.75
2021-09-22 02:43:00.000,RBOB,Feb.22,-28.5
2021-09-22 02:43:00.000,RBOB,Sep.21,-9.0
2021-09-22 02:58:00.000,RBOB,Oct.21,-9.8
2021-09-22 02:58:00.000,RBOB,Nov.21,-11.1
2021-09-22 02:58:00.000,RBOB,Dec.21,-13.1
2021-09-22 02:58:00.000,RBOB,Jan.22,-15.8
2021-09-22 02:58:00.000,RBOB,Feb.22,-28.55
2021-09-22 02:58:00.000,RBOB,Sep.21,-9.0
2021-09-22 03:13:00.000,RBOB,Oct.21,-9.8
2021-09-22 03:13:00.000,RBOB,Nov.21,-11.1
2021-09-22 03:13:00.000,RBOB,Dec.21,-13.05
2021-09-22 03:13:00.000,RBOB,Jan.22,-15.7
2021-09-22 03:13:00.000,RBOB,Feb.22,-28.45
2021-09-22 03:13:00.000,RBOB,Sep.21,-9.0
2021-09-22 03:28:00.000,RBOB,Oct.21,-9.8
2021-09-22 03:28:00.000,RBOB,Nov.21,-11.1
2021-09-22 03:28:00.000,RBOB,Dec.21,-13.1
2021-09-22 03:28:00.000,RBOB,Jan.22,-15.7
2021-09-22 03:28:00.000,RBOB,Feb.22,-28.45
2021-09-22 03:28:00.000,RBOB,Sep.21,-9.05
2021-09-22 03:43:00.000,RBOB,Oct.21,-9.8
2021-09-22 03:43:00.000,RBOB,Nov.21,-11.05
2021-09-22 03:43:00.000,RBOB,Dec.21,-13.05
2021-09-22 03:43:00.000,RBOB,Jan.22,-15.7
2021-09-22 03:43:00.000,RBOB,Feb.22,-28.4
2021-09-22 03:43:00.000,RBOB,Sep.21,-9.05
2021-09-22 03:58:00.000,RBOB,Oct.21,-9.8
2021-09-22 03:58:00.000,RBOB,Nov.21,-11.05
2021-09-22 03:58:00.000,RBOB,Dec.21,-13.05
2021-09-22 03:58:00.000,RBOB,Jan.22,-15.7
2021-09-22 03:58:00.000,RBOB,Feb.22,-28.45
2021-09-22 03:58:00.000,RBOB,Sep.21,-9.05
2021-09-22 04:13:00.000,RBOB,Oct.21,-9.8
2021-09-22 04:13:00.000,RBOB,Nov.21,-11.05
2021-09-22 04:13:00.000,RBOB,Dec.21,-13.05
2021-09-22 04:13:00.000,RBOB,Jan.22,-15.7
2021-09-22 04:13:00.000,RBOB,Feb.22,-28.4
2021-09-22 04:13:00.000,RBOB,Sep.21,-9.0
2021-09-22 04:28:00.000,RBOB,Oct.21,-9.8
2021-09-22 04:28:00.000,RBOB,Nov.21,-11.05
2021-09-22 04:28:00.000,RBOB,Dec.21,-13.1
2021-09-22 04:28:00.000,RBOB,Jan.22,-15.7
2021-09-22 04:28:00.000,RBOB,Feb.22,-28.4
2021-09-22 04:28:00.000,RBOB,Sep.21,-9.0
2021-09-22 04:43:00.000,RBOB,Oct.21,-9.8
2021-09-22 04:43:00.000,RBOB,Nov.21,-11.05
2021-09-22 04:43:00.000,RBOB,Dec.21,-13.1
2021-09-22 04:43:00.000,RBOB,Jan.22,-15.65
2021-09-22 04:43:00.000,RBOB,Feb.22,-28.45
2021-09-22 04:43:00.000,RBOB,Sep.21,-9.0
2021-09-22 04:58:00.000,RBOB,Oct.21,-9.8
2021-09-22 04:58:00.000,RBOB,Nov.21,-11.05
2021-09-22 04:58:00.000,RBOB,Dec.21,-13.1
2021-09-22 04:58:00.000,RBOB,Jan.22,-15.7
2021-09-22 04:58:00.000,RBOB,Feb.22,-28.45
2021-09-22 04:58:00.000,RBOB,Sep.21,-9.0
2021-09-22 05:13:00.000,RBOB,Oct.21,-9.8
2021-09-22 05:13:00.000,RBOB,Nov.21,-10.9
2021-09-22 05:13:00.000,RBOB,Dec.21,-13.1
2021-09-22 05:13:00.000,RBOB,Jan.22,-15.7
2021-09-22 05:13:00.000,RBOB,Feb.22,-28.45
2021-09-22 05:13:00.000,RBOB,Sep.21,-9.05
2021-09-22 05:28:00.000,RBOB,Oct.21,-9.8
2021-09-22 05:28:00.000,RBOB,Nov.21,-10.9
2021-09-22 05:28:00.000,RBOB,Dec.21,-13.05
2021-09-22 05:28:00.000,RBOB,Jan.22,-15.7
2021-09-22 05:28:00.000,RBOB,Feb.22,-28.4
2021-09-22 05:28:00.000,RBOB,Sep.21,-9.05
2021-09-22 05:43:00.000,RBOB,Oct.21,-9.8
2021-09-22 05:43:00.000,RBOB,Nov.21,-11.1
2021-09-22 05:43:00.000,RBOB,Dec.21,-13.0
2021-09-22 05:43:00.000,RBOB,Jan.22,-15.65
2021-09-22 05:43:00.000,RBOB,Feb.22,-28.35
2021-09-22 05:43:00.000,RBOB,Sep.21,-9.0
2021-09-22 05:58:00.000,RBOB,Oct.21,-9.8
2021-09-22 05:58:00.000,RBOB,Nov.21,-11.1
2021-09-22 05:58:00.000,RBOB,Dec.21,-13.0
2021-09-22 05:58:00.000,RBOB,Jan.22,-15.65
2021-09-22 05:58:00.000,RBOB,Feb.22,-28.4
2021-09-22 05:58:00.000,RBOB,Sep.21,-9.0
2021-09-22 06:13:00.000,RBOB,Oct.21,-9.75
2021-09-22 06:13:00.000,RBOB,Nov.21,-11.0
2021-09-22 06:13:00.000,RBOB,Jan.22,-15.6
2021-09-22 06:13:00.000,RBOB,Feb.22,-28.3
2021-09-22 06:13:00.000,RBOB,Sep.21,-9.0
2021-09-22 06:28:00.000,RBOB,Oct.21,-9.75
2021-09-22 06:28:00.000,RBOB,Nov.21,-11.0
2021-09-22 06:28:00.000,RBOB,Dec.21,-13.0
2021-09-22 06:28:00.000,RBOB,Jan.22,-15.6
2021-09-22 06:28:00.000,RBOB,Feb.22,-28.3
2021-09-22 06:28:00.000,RBOB,Sep.21,-9.0
2021-09-22 06:43:00.000,RBOB,Oct.21,-9.75
2021-09-22 06:43:00.000,RBOB,Nov.21,-11.0
2021-09-22 06:43:00.000,RBOB,Dec.21,-13.0
2021-09-22 06:43:00.000,RBOB,Jan.22,-15.6
2021-09-22 06:43:00.000,RBOB,Feb.22,-28.35
2021-09-22 06:43:00.000,RBOB,Sep.21,-9.0
2021-09-22 06:58:00.000,RBOB,Oct.21,-9.8
2021-09-22 06:58:00.000,RBOB,Nov.21,-11.1
2021-09-22 06:58:00.000,RBOB,Dec.21,-13.15
2021-09-22 06:58:00.000,RBOB,Jan.22,-15.75
2021-09-22 06:58:00.000,RBOB,Feb.22,-28.55
2021-09-22 06:58:00.000,RBOB,Sep.21,-9.0
2021-09-22 07:13:00.000,RBOB,Oct.21,-9.75
2021-09-22 07:13:00.000,RBOB,Nov.21,-11.0
2021-09-22 07:13:00.000,RBOB,Dec.21,-13.05
2021-09-22 07:13:00.000,RBOB,Jan.22,-15.65
2021-09-22 07:13:00.000,RBOB,Feb.22,-28.4
2021-09-22 07:13:00.000,RBOB,Sep.21,-9.0
2021-09-22 07:28:00.000,RBOB,Oct.21,-9.7
2021-09-22 07:28:00.000,RBOB,Nov.21,-10.9
2021-09-22 07:28:00.000,RBOB,Dec.21,-13.0
2021-09-22 07:28:00.000,RBOB,Jan.22,-15.7
2021-09-22 07:28:00.000,RBOB,Feb.22,-28.45
2021-09-22 07:28:00.000,RBOB,Sep.21,-8.85
2021-09-22 07:43:00.000,RBOB,Oct.21,-9.55
2021-09-22 07:43:00.000,RBOB,Nov.21,-10.75
2021-09-22 07:43:00.000,RBOB,Dec.21,-12.85
2021-09-22 07:43:00.000,RBOB,Jan.22,-15.6
2021-09-22 07:43:00.000,RBOB,Feb.22,-28.35
2021-09-22 07:43:00.000,RBOB,Sep.21,-8.7
2021-09-22 07:58:00.000,RBOB,Oct.21,-9.5
2021-09-22 07:58:00.000,RBOB,Nov.21,-10.75
2021-09-22 07:58:00.000,RBOB,Dec.21,-12.85
2021-09-22 07:58:00.000,RBOB,Jan.22,-15.55
2021-09-22 07:58:00.000,RBOB,Feb.22,-28.35
2021-09-22 07:58:00.000,RBOB,Sep.21,-8.65
2021-09-22 08:13:00.000,RBOB,Oct.21,-9.7
2021-09-22 08:13:00.000,RBOB,Nov.21,-10.85
2021-09-22 08:13:00.000,RBOB,Dec.21,-12.9
2021-09-22 08:13:00.000,RBOB,Jan.22,-15.65
2021-09-22 08:13:00.000,RBOB,Feb.22,-28.45
2021-09-22 08:13:00.000,RBOB,Sep.21,-8.85
2021-09-22 08:28:00.000,RBOB,Oct.21,-9.6
2021-09-22 08:28:00.000,RBOB,Nov.21,-10.7
2021-09-22 08:28:00.000,RBOB,Dec.21,-12.75
2021-09-22 08:28:00.000,RBOB,Jan.22,-15.45
2021-09-22 08:28:00.000,RBOB,Feb.22,-28.25
2021-09-22 08:28:00.000,RBOB,Sep.21,-8.7
2021-09-22 08:43:00.000,RBOB,Oct.21,-9.75
2021-09-22 08:43:00.000,RBOB,Nov.21,-10.85
2021-09-22 08:43:00.000,RBOB,Dec.21,-12.95
2021-09-22 08:43:00.000,RBOB,Jan.22,-15.6
2021-09-22 08:43:00.000,RBOB,Feb.22,-28.5
2021-09-22 08:43:00.000,RBOB,Sep.21,-8.9
2021-09-22 08:58:00.000,RBOB,Oct.21,-10.05
2021-09-22 08:58:00.000,RBOB,Nov.21,-11.0
2021-09-22 08:58:00.000,RBOB,Dec.21,-13.2
2021-09-22 08:58:00.000,RBOB,Jan.22,-15.8
2021-09-22 08:58:00.000,RBOB,Feb.22,-28.6
2021-09-22 08:58:00.000,RBOB,Sep.21,-9.2
2021-09-22 09:13:00.000,RBOB,Oct.21,-9.9
2021-09-22 09:13:00.000,RBOB,Nov.21,-10.9
2021-09-22 09:13:00.000,RBOB,Dec.21,-13.0
2021-09-22 09:13:00.000,RBOB,Jan.22,-15.6
2021-09-22 09:13:00.000,RBOB,Feb.22,-28.4
2021-09-22 09:13:00.000,RBOB,Sep.21,-9.05
2021-09-22 09:28:00.000,RBOB,Oct.21,-9.95
2021-09-22 09:28:00.000,RBOB,Nov.21,-11.0
2021-09-22 09:28:00.000,RBOB,Dec.21,-13.05
2021-09-22 09:28:00.000,RBOB,Jan.22,-15.75
2021-09-22 09:28:00.000,RBOB,Feb.22,-28.55
2021-09-22 09:28:00.000,RBOB,Sep.21,-9.1
2021-09-22 09:43:00.000,RBOB,Oct.21,-9.95
2021-09-22 09:43:00.000,RBOB,Nov.21,-11.0
2021-09-22 09:43:00.000,RBOB,Dec.21,-13.0
2021-09-22 09:43:00.000,RBOB,Jan.22,-15.7
2021-09-22 09:43:00.000,RBOB,Feb.22,-28.5
2021-09-22 09:43:00.000,RBOB,Sep.21,-9.05
2021-09-22 09:58:00.000,RBOB,Oct.21,-9.9
2021-09-22 09:58:00.000,RBOB,Nov.21,-11.0
2021-09-22 09:58:00.000,RBOB,Dec.21,-13.05
2021-09-22 09:58:00.000,RBOB,Jan.22,-15.75
2021-09-22 09:58:00.000,RBOB,Feb.22,-28.6
2021-09-22 09:58:00.000,RBOB,Sep.21,-9.0
2021-09-22 10:13:00.000,RBOB,Oct.21,-9.95
2021-09-22 10:13:00.000,RBOB,Nov.21,-10.9
2021-09-22 10:13:00.000,RBOB,Dec.21,-12.9
2021-09-22 10:13:00.000,RBOB,Jan.22,-15.6
2021-09-22 10:13:00.000,RBOB,Feb.22,-28.5
2021-09-22 10:13:00.000,RBOB,Sep.21,-9.05
2021-09-22 10:28:00.000,RBOB,Oct.21,-10.1
2021-09-22 10:28:00.000,RBOB,Nov.21,-11.05
2021-09-22 10:28:00.000,RBOB,Dec.21,-13.05
2021-09-22 10:28:00.000,RBOB,Jan.22,-15.75
2021-09-22 10:28:00.000,RBOB,Feb.22,-28.6
2021-09-22 10:28:00.000,RBOB,Sep.21,-9.25
2021-09-22 10:43:00.000,RBOB,Oct.21,-10.1
2021-09-22 10:43:00.000,RBOB,Nov.21,-11.1
2021-09-22 10:43:00.000,RBOB,Dec.21,-13.1
2021-09-22 10:43:00.000,RBOB,Jan.22,-15.8
2021-09-22 10:43:00.000,RBOB,Feb.22,-28.65
2021-09-22 10:43:00.000,RBOB,Sep.21,-9.2
2021-09-22 10:58:00.000,RBOB,Oct.21,-10.05
2021-09-22 10:58:00.000,RBOB,Nov.21,-11.05
2021-09-22 10:58:00.000,RBOB,Dec.21,-13.05
2021-09-22 10:58:00.000,RBOB,Jan.22,-15.75
2021-09-22 10:58:00.000,RBOB,Feb.22,-28.6
2021-09-22 10:58:00.000,RBOB,Sep.21,-9.2
2021-09-22 11:13:00.000,RBOB,Oct.21,-10.05
2021-09-22 11:13:00.000,RBOB,Nov.21,-11.05
2021-09-22 11:13:00.000,RBOB,Dec.21,-13.05
2021-09-22 11:13:00.000,RBOB,Jan.22,-15.75
2021-09-22 11:13:00.000,RBOB,Feb.22,-28.65
2021-09-22 11:13:00.000,RBOB,Sep.21,-9.2
2021-09-22 11:28:00.000,RBOB,Oct.21,-10.1
2021-09-22 11:28:00.000,RBOB,Nov.21,-11.1
2021-09-22 11:28:00.000,RBOB,Dec.21,-13.15
2021-09-22 11:28:00.000,RBOB,Jan.22,-15.85
2021-09-22 11:28:00.000,RBOB,Feb.22,-28.7
2021-09-22 11:28:00.000,RBOB,Sep.21,-9.25
2021-09-22 11:43:00.000,RBOB,Oct.21,-10.1
2021-09-22 11:43:00.000,RBOB,Nov.21,-11.15
2021-09-22 11:43:00.000,RBOB,Dec.21,-13.2
2021-09-22 11:43:00.000,RBOB,Jan.22,-15.85
2021-09-22 11:43:00.000,RBOB,Feb.22,-28.75
2021-09-22 11:43:00.000,RBOB,Sep.21,-9.2
2021-09-22 12:28:00.000,RBOB,Dec.21,-12.9
2021-09-22 13:43:00.000,RBOB,Feb.22,-28.55
2021-09-22 13:43:00.000,RBOB,Sep.21,-9.35
2021-09-22 13:58:00.000,RBOB,Oct.21,-9.75
2021-09-22 13:58:00.000,RBOB,Nov.21,-10.9
2021-09-22 13:58:00.000,RBOB,Dec.21,-13.2
2021-09-22 13:58:00.000,RBOB,Jan.22,-15.45
2021-09-22 13:58:00.000,RBOB,Feb.22,-28.6
2021-09-22 13:58:00.000,RBOB,Sep.21,-8.95
2021-09-22 14:13:00.000,RBOB,Oct.21,-9.85
2021-09-22 14:13:00.000,RBOB,Nov.21,-10.95
2021-09-22 14:13:00.000,RBOB,Dec.21,-12.85
2021-09-22 14:13:00.000,RBOB,Jan.22,-15.55
2021-09-22 14:13:00.000,RBOB,Feb.22,-28.35
2021-09-22 14:13:00.000,RBOB,Sep.21,-9.0
2021-09-22 14:28:00.000,RBOB,Oct.21,-9.3
2021-09-22 14:28:00.000,RBOB,Nov.21,-10.5
2021-09-22 14:28:00.000,RBOB,Dec.21,-12.5
2021-09-22 14:28:00.000,RBOB,Jan.22,-15.0
2021-09-22 14:28:00.000,RBOB,Feb.22,-28.05
2021-09-22 14:28:00.000,RBOB,Sep.21,-8.35
2021-09-22 15:01:00.000,RBOB,Oct.21,-9.25
2021-09-22 15:01:00.000,RBOB,Nov.21,-10.5
2021-09-22 15:01:00.000,RBOB,Dec.21,-12.3
2021-09-22 15:01:00.000,RBOB,Jan.22,-15.1
2021-09-22 15:01:00.000,RBOB,Feb.22,-27.8
2021-09-22 15:01:00.000,RBOB,Sep.21,-8.45
2021-09-22 15:16:00.000,RBOB,Oct.21,-8.35
2021-09-22 15:16:00.000,RBOB,Nov.21,-9.6
2021-09-22 15:16:00.000,RBOB,Dec.21,-11.5
